COD_DISTRIBUIDORA,COD_PRODUCTO,DESC_PRODUCTO,COD_EAN,NOM_PROVEEDOR,FACTOR_UNI_MIN,FACTOR_UNI_MAX
1000012343,19821,MIRASOL ACEITE 12*900ML,N/A,ALICORP S.A.A.,12,12
1000024731,19862,SAPOLIO WC POWER PLUS AZUL QUITASARRO 500MLX12,N/A,ALICORP S.A.A.,12,12
1000012287,19864,SAPOLIO Q. ROPA COLOR FCO550MLX12UNID,N/A,ALICORP S.A.A.,12,12
1000009118,20043,SAYON SODA TORRE FAMILIAR *20,N/A,ALICORP S.A.A.,20,20
1000012077,20045,SAYON SODA CRACK PX10 X10PZS,N/A,ALICORP S.A.A.,100,100
1000008893,20128,SAPOLIO LIMPIAVIDRIOS LAVA GAT650X12,N/A,ALICORP S.A.A.,12,12
1000001852,20311,BOLIVAR DET PAR JAB FLORAL 2.6KRX7,N/A,ALICORP S.A.A.,7,7
1000010245,20398,PATITO DETERG BEBE 140G/60UND,N/A,ALICORP S.A.A.,60,60
30002317,20572,CASINO WAFER CHOCOLATE*8PQT*6UND,N/A,ALICORP S.A.A.,8,8
1000019381,20810,MARSELLA DETERGENTE PROFESIONAL 14KG,N/A,ALICORP S.A.A.,14,14
1000012275,20885,SAPOLIO DESINF PINO GAL. C/A 5LX4,N/A,ALICORP S.A.A.,4,4
1000012077,20886,SAPOLIO DESINF LAVANDA GAL C/A 4.9LX4,N/A,ALICORP S.A.A.,4,4
1000018366,20887,SAPOLIO DESINF MANZANA GAL C/A 5LX4,N/A,ALICORP S.A.A.,4,4
1000008893,20888,SAPOLIO DESINF LIMON GAL C/A 5LX4,N/A,ALICORP S.A.A.,4,4
1000018534,20963,DENTO HERBAL TUBO180 G+CEPILLO X48,N/A,ALICORP S.A.A.,48,48
1000016655,20964,PATITO DETERGENTE LIMON 140GR X60,N/A,ALICORP S.A.A.,60,60
1000012286,21138,DKASA LIMPIATOD LAVANDA 1800ML*6,N/A,ALICORP S.A.A.,6,6
30002317,21217,DON VITTORIO SALSA ROJA 400G*12,N/A,ALICORP S.A.A.,12,12
1000028578,21218,BOLIVAR JAB ANTIBACT*190GR*48UND,N/A,ALICORP S.A.A.,48,48
1000007670,21232,IDEAL ACEITE BALDE 20LT X1,N/A,ALICORP S.A.A.,1,1
1000012287,21237,SAYON PANETON BOLSA 800 GR.X6,N/A,ALICORP S.A.A.,6,6
1000028662,21361,SAPOLIO LIMPIATOD ROSAS 3785*4,N/A,ALICORP S.A.A.,4,4
1000012262,21383,SAPOLIO NEUT/OLORES MASCOTA 360ML*12,N/A,ALICORP S.A.A.,12,12
1000016655,21385,SAPOLIO NEUT/OLORES BAÑO 360ML*12,N/A,ALICORP S.A.A.,12,12
1000008721,21535,SAPOLIO LIM/POLVO COCINA REP BLS 450GR X24,N/A,ALICORP S.A.A.,24,24
1000019371,21637,DENTITO GEL CHICLE GLOBO 85GR*12,N/A,ALICORP S.A.A.,12,12
1000028572,21666,DIA GALLETAS SODA 26GRx100 u,N/A,ALICORP S.A.A.,10,10
1000004314,21709,PATITO LAVA LIMON C/E *1000 *6,N/A,ALICORP S.A.A.,6,6
1000028572,21765,PATITO LEJIA ORIGINAL 1000G+16% *12,N/A,ALICORP S.A.A.,12,12
1000018850,21778,SAPOLIO QUITM.ROPA COLOR FCO 1800ML*6 UNID,N/A,ALICORP S.A.A.,6,6
1000028589,21779,SAPOLIO QUITM ROPA COLOR *3785ML*4,N/A,ALICORP S.A.A.,4,4
1000018636,21857,NEGRITA MAZAMORRA MORADA 160GR*24,N/A,ALICORP S.A.A.,24,24
1000008802,21947,ESPIGA DE ORO FIDEO CARACOL CHI 20*250GR,N/A,ALICORP S.A.A.,20,20
1000010077,21948,ESPIGA DE ORO MUNICION 235GR *20,N/A,ALICORP S.A.A.,20,20
1000028760,21970,SAYON GALLETAS ZOOLOGICO 750 GR*10,N/A,ALICORP S.A.A.,10,10
1000012371,22017,SAPOLIO DETERG BEBE 140G*60,N/A,ALICORP S.A.A.,60,60
1000008829,22018,SAPOLIO DETERG LIMON 140G*60,N/A,ALICORP S.A.A.,60,60
1000028858,22020,SAPOLIO MATA PULGAS 360ML*12,N/A,ALICORP S.A.A.,12,12
1000008893,22023,ALACENA UCHUCUTA CRM ROCOTO 24UND*85G,N/A,ALICORP S.A.A.,24,24
1000028858,22024,ESPIGA DE ORO FIDEO CANUTO CH 20*235GR,N/A,ALICORP S.A.A.,20,20
1000012275,22025,ESPIGA DE ORO FIDEO TALLARIN 450G*20,N/A,ALICORP S.A.A.,20,20
1000012341,22097,ALACENA UCHUCUTA*400GR*12UND,N/A,ALICORP S.A.A.,12,12
1000004314,22122,MANTY MARGARINA ESPARCIBLE 90GR *24,N/A,ALICORP S.A.A.,24,24
1000020099,22153,DON VITTORIO SALSA ROJA 200GR*12UND,N/A,ALICORP S.A.A.,12,12
1000018866,22235,SAPOLIO DETERG BEBE 450GR*20,N/A,ALICORP S.A.A.,20,20
1000028575,22249,ESPIGA DE ORO FIDEO CAB.DE ANGEL250G,N/A,ALICORP S.A.A.,40,40
1000018850,22317,SAPOLIO SACAGRASA NARANJA*650ML*12,N/A,ALICORP S.A.A.,12,12
1000007747,22318,SAPOLIO WC POWER MAX FCO500ML*12NEGR,N/A,ALICORP S.A.A.,12,12
1000028579,22438,MARSELLA DET. PETALOS RELAJ 30*320GR,N/A,ALICORP S.A.A.,30,30
1000004065,22562,VICT.INTEGRACKERS QUINUA*5PQT*9UND,N/A,ALICORP S.A.A.,5,5
1000008802,22626,DIA KRAPS 32.5GR X 8 PACKS X 6 UNIDADES,N/A,ALICORP S.A.A.,48,48
1000018866,22795,SAPOLIO DET FERIA FLORES*140G*60,N/A,ALICORP S.A.A.,60,60
1000009118,23037,SAPOLIO DESINFECT FCO LIMON 1800*6UN,N/A,ALICORP S.A.A.,6,6
1000018866,23039,SAPOLIO DETERG FLORAL C/ASA 6KG*2UNI,N/A,ALICORP S.A.A.,2,2
1000008558,23040,SAPOLIO DETERG LIMON C/ASA 6KG*2UNI,N/A,ALICORP S.A.A.,2,2
1000024731,23041,PREMIO LUSTRAMUEB ORIGINAL 280ML*12,N/A,ALICORP S.A.A.,12,12
1000001852,23117,SAPOLIO LAVAJ LIMON 900GR X 6UNID,N/A,ALICORP S.A.A.,6,6
1000028585,23118,SAPOLIO DETERG LIMON C/ASA 8KG*2UNID,N/A,ALICORP S.A.A.,2,2
1000008877,23119,SAPOLIO DET FLORAL C/ASA 8KG*2UNI,N/A,ALICORP S.A.A.,2,2
1000019463,23141,VICT.INTEGRACKER SALV/TRIGO*5PQT*9UND,N/A,ALICORP S.A.A.,5,5
1000016707,23143,DIA GALLETA VAINILLA*10PQT*10UND,N/A,ALICORP S.A.A.,10,10
1000008893,23165,SAPOLIO DETERG BEBE 2000GR*6UNID,N/A,ALICORP S.A.A.,6,6
1000009549,23166,SAPOLIO LEJ ORIG FCO AZUL500G+34%X15,N/A,ALICORP S.A.A.,15,15
1000011855,23167,SAPOLIO DETERG LIMON 450GR X 20 UNID,N/A,ALICORP S.A.A.,20,20
1000010013,23168,SAPOLIO DETERG LIMON 2000GR X 6UNID,N/A,ALICORP S.A.A.,6,6
1000016655,23272,SAPOLIO LEJ ORIG FCO AZUL250GX34%X15,N/A,ALICORP S.A.A.,15,15
1000004065,23273,SAPOLIO DETERG FLORAL 450G X 20 UNID,N/A,ALICORP S.A.A.,20,20
1000024166,23279,SAPOLIO DETERG FLORAL 2000G X 6 UNID,N/A,ALICORP S.A.A.,6,6
1000016707,23386,SAPOLIO DETERG FLORAL C/ASA 4KG X 4,N/A,ALICORP S.A.A.,4,4
1000009232,23387,SAPOLIO DETERG LIMON C/ASA 4KG X4 UN,N/A,ALICORP S.A.A.,4,4
1000028458,23410,SAPOLIO AROMA MADRESELVA 360ML X 12U,N/A,ALICORP S.A.A.,12,12
1000012343,23411,SAPOLIO AROMA BRISA HAWAI 360ML X 12,N/A,ALICORP S.A.A.,12,12
1000028584,23502,PATITO LAVA LIMON 900GR*6UNI,N/A,ALICORP S.A.A.,6,6
1000010013,23503,PATITO LAVA MANZANA 900GR*6UNI,N/A,ALICORP S.A.A.,6,6
1000023530,23508,SAPOLIO QUITAMAN ROPA COLOR 930ML*12,N/A,ALICORP S.A.A.,12,12
1000032002,23526,VICT.INTEGRACKER MIEL*5PQT*9UND,N/A,ALICORP S.A.A.,5,5
1000008558,23568,ALACENA MAYONESA * 190GR X12DYP,N/A,ALICORP S.A.A.,12,12
1000009039,23613,PATITO LAVAJ UVA 900GR*6UNID,N/A,ALICORP S.A.A.,6,6
1000028575,23614,SAPOLIO LAVAJ MANZANA 900GR*6UNID,N/A,ALICORP S.A.A.,6,6
1000028760,23616,AMOR SUAV CLASIC FRES NAT 2900ML*4L,N/A,ALICORP S.A.A.,4,4
1000028794,23657,BOLIVAR JAB.PER.BLAN.FLORAL 2UN*380G,N/A,ALICORP S.A.A.,24,24
1000018865,23734,BOLIVAR JAB. PER.BLAN.FLORAL 48*190GR,N/A,ALICORP S.A.A.,48,48
1000019371,24008,SAYON CARAMELO SURTIDO 400GR*20BOLSI,N/A,ALICORP S.A.A.,1,1
1000028129,24097,BOLIVAR JAB ANTIBACT 2BARR*420GR*24 UNI,N/A,ALICORP S.A.A.,24,24
1000008558,24103,SAYON CARAMELO FRUKIDS 350GR 1C*16 BOL,N/A,ALICORP S.A.A.,1,1
1000028586,24104,SAYON CARAMELO OJO LOCO 360GR*1C*20BOL,N/A,ALICORP S.A.A.,1,1
1000009584,24105,SAYON CARAMELO GAJO LIMON *1C*16BOL,N/A,ALICORP S.A.A.,1,1
1000020099,24119,SAPOLIO DET BEBE C/ASA 8KGR *2UNID,N/A,ALICORP S.A.A.,2,2
30002317,24120,SAPOLIO WC POWER PLUS FCO AZUL 750ML*12 UNID,N/A,ALICORP S.A.A.,12,12
1000021982,24146,SAYON CARAMELO PERITA * 1 CJA* 20 BOL,N/A,ALICORP S.A.A.,1,1
1000012287,24155,DENTO ENJUAG XTRA MINT C/A 500ML*12,N/A,ALICORP S.A.A.,12,12
1000008549,24172,SAYON CARAMELO IQUEÑOS 20BOL*360GR,N/A,ALICORP S.A.A.,1,1
30007082,24173,SAYON CARAMELO MENTA CUADRADA 20BOL*1CAJA,N/A,ALICORP S.A.A.,1,1
30002600,24175,BAMBI CARAMELO 20BOL*110UNID*1CJA,N/A,ALICORP S.A.A.,1,1
1000018865,24176,SAYON SUAK CAR YOGURT FRESA 20BOL*1CJ,N/A,ALICORP S.A.A.,1,1
1000009549,24178,SAYON CHICLE CHICHA MORADA *20BOL*1CJA,N/A,ALICORP S.A.A.,1,1
1000028586,24287,OPAL LIQ QUITAMANCHAS DP450ML*20,N/A,ALICORP S.A.A.,20,20
30002575,24289,BOLIVAR DET MATIC 4.2 KG *4 BOL,N/A,ALICORP S.A.A.,4,4
1000009584,24404,PRIMOR FILETE/ ATUN 140 GR*48 UNID,N/A,ALICORP S.A.A.,48,48
30003984,24409,MARSELLA DET PET RELAJ LAV/ROSAS 2KG*7 UNID,N/A,ALICORP S.A.A.,7,7
1000018636,24485,ALIANZA FIDEOS CANUTO GRANDE 250GR*20BOL,N/A,ALICORP S.A.A.,20,20
1000018847,24486,SAPOLIO Q.M ROPA COLOR 265ML*24UNI,N/A,ALICORP S.A.A.,24,24
1000008739,24499,OPAL DETERG ULTRA MULTIP. FLORAL 60*140GR,N/A,ALICORP S.A.A.,60,60
1000019463,24500,OPAL DETERG ULTRA MULTIP. FLORAL 30*330GR,N/A,ALICORP S.A.A.,30,30
1000018366,24577,BOLIVAR SUAV LAV*80ML*6SCH*24TRS,N/A,ALICORP S.A.A.,144,144
1000008558,24579,OPAL DETERG ULTRA MULTIP. FLORAL 4*2KG,N/A,ALICORP S.A.A.,4,4
1000012198,24580,OPAL DETER. ULTRA MULTIP. FLORAL 2.6KG X 7UNID,N/A,ALICORP S.A.A.,7,7
1000029697,24591,DENTO ENJ BUCAL KIDS FRESA 250ML*12,N/A,ALICORP S.A.A.,12,12
1000019379,24708,GALLETA SAYON TARZAN VERDE *80UNI,N/A,ALICORP S.A.A.,80,80
1000007527,24723,SAPOLIO LEJIA ORIG F/REDOND*5LT*4,N/A,ALICORP S.A.A.,4,4
1000021615,24779,NEGRITA REF PIÑA*8DSP*12UND*13GR,N/A,ALICORP S.A.A.,12,12
1000009363,24780,NEGRITA REF FRESA*8DSP*12UND*13GR,N/A,ALICORP S.A.A.,12,12
1000016707,24781,BOLIVAR JAB BABY KIDS CLASICO 190GR*48BRR,N/A,ALICORP S.A.A.,48,48
1000010077,24783,NEGRITA REF CHICHA*8DSP*12UND*13GR,N/A,ALICORP S.A.A.,12,12
1000032177,24825,SAPOLIO DETERG BEBE C/ASA 6KG* 2UNI,N/A,ALICORP S.A.A.,2,2
1000018671,24866,PATITO DETERG FLORAL 140GR*60,N/A,ALICORP S.A.A.,60,60
1000012434,24875,SAPOLIO LAVJ LIQ LIMA LIMON*500ML*12,N/A,ALICORP S.A.A.,12,12
1000028579,24994,DENTO TRIPLE ACC ICE *80ML*12,N/A,ALICORP S.A.A.,12,12
1000009263,25063,DIA GALL VAINILLA PACK 8,N/A,ALICORP S.A.A.,5,5
1000016707,25077,AMOR SUAVIZANT CLASIC F.NATURAL 5lL*4,N/A,ALICORP S.A.A.,4,4
1000007598,25141,CAFETAL SELECTO *200GRS 24 UNI,N/A,ALICORP S.A.A.,24,24
1000010013,25143,NEGRITA REF NARANJA*8DSP*12UND*13GR,N/A,ALICORP S.A.A.,12,12
1000012287,25237,SAPOLIO AROMA MZN Y CANELA 360ML X 12,N/A,ALICORP S.A.A.,12,12
1000009584,25254,OPAL DETERG ULTRA MULTIP. FLORAL 24*450GR,N/A,ALICORP S.A.A.,24,24
1000028129,25258,MANTY MANTEQUILLA 300GR X12 POTES,N/A,ALICORP S.A.A.,12,12
1000028586,25259,NEGRITA REF MARACUYA*8DSP*12UND*13GR,N/A,ALICORP S.A.A.,12,12
1000018850,25281,SAPOLIO PAÑO ABSORBENTE AMARILLO X20 UNID,N/A,ALICORP S.A.A.,8,8
1000029697,25292,SELLO DE ORO MARG. 200GR X 10 BRR,N/A,ALICORP S.A.A.,10,10
1000029670,25296,NEGRITA REF DURAZNO*8DSP*12UND*13GR,N/A,ALICORP S.A.A.,12,12
1000001852,25320,SELLO DE ORO MAR 200G X18,N/A,ALICORP S.A.A.,18,18
30002575,25322,OPAL DETERG ULTRA MULTIP. FLORAL15*730GR,N/A,ALICORP S.A.A.,15,15
1000032002,25426,MARSELLA DET. PETALOS RELAJ 730GR X 15UNID,N/A,ALICORP S.A.A.,15,15
1000029956,25427,MARSELLA DET. PETALOS RELAJ 24*450GR,N/A,ALICORP S.A.A.,24,24
1000018366,25430,MARSELLA DET. PETALOS RELAJ 7 *2KG,N/A,ALICORP S.A.A.,7,7
1000018850,25431,MARSELLA DET. PETALOS RELAJ 4*4KG,N/A,ALICORP S.A.A.,4,4
1000018352,25487,BOLIVAR SUAV AROMA ACTIVO*800ML*12UND,N/A,ALICORP S.A.A.,12,12
1000009232,25488,BOLIVAR SUAV AROMA ACTIVO*2.8LT*6UND,N/A,ALICORP S.A.A.,6,6
1000018865,25497,BOLIVAR DET TEC ACTIVE DUO 24*480GR,N/A,ALICORP S.A.A.,24,24
1000016707,25536,SAPOLIO EM+RPT PULSO AROMA BEBE 12ML*12,N/A,ALICORP S.A.A.,12,12
1000011384,25554,BOLIVAR SUAV PLUS LAVANDA*2.8LT *6UND,N/A,ALICORP S.A.A.,6,6
1000009263,25559,MARSELLA JAB LIMON AROMAT X 210GR X 40,N/A,ALICORP S.A.A.,40,40
1000018378,25605,PRIMOR TROZOS DE ATUN *140GR *48UND,N/A,ALICORP S.A.A.,48,48
1000011384,25637,MARSELLA JAB FLORAL AROMAT *190GR*40,N/A,ALICORP S.A.A.,40,40
1000028760,25638,BOLIVAR JAB PER. BLAN LIMON *190GR*48,N/A,ALICORP S.A.A.,48,48
1000019365,25648,OPAL DET MULTIP FLORAL * 1.5KG * 8UND,N/A,ALICORP S.A.A.,8,8
1000007670,25675,BOLIVAR JAB PER BLAN LIMON *2(380G)*24UND,N/A,ALICORP S.A.A.,24,24
1000034830,25677,BOLIVAR SUAV LAVANDA*800ML*12UND,N/A,ALICORP S.A.A.,12,12
1000029956,25869,BOLIVAR DET TEC ACTIVE DUO 30*330GR,N/A,ALICORP S.A.A.,30,30
1000009263,25870,BOLIVAR DET TEC ACTIVE DUO 60*150GR,N/A,ALICORP S.A.A.,60,60
1000016655,25871,BOLIVAR DET TEC ACTIVE DUO 15*780GR,N/A,ALICORP S.A.A.,15,15
30003902,25895,BOLIVAR AROM Y SUAVIDAD 750GR*15 BOL,N/A,ALICORP S.A.A.,15,15
1000012275,25949,BOLIVAR DET TEC ACTIVE CARE 4*4.2KG,N/A,ALICORP S.A.A.,4,4
1000028586,25950,MARSELLA DET. PETALOS RELAJ 140GR*60UNI,N/A,ALICORP S.A.A.,60,60
1000008549,25951,DENTO CEPILLO PREM. LIMPIALENGUA R. MED 14*6,N/A,ALICORP S.A.A.,14,14
30002317,26026,BOLIVAR DET TEC ACTIVE CARE 8*1.5KG,N/A,ALICORP S.A.A.,8,8
1000018865,26075,SAPOLIO SACAGRASA NARANJA DP *500ML*24,N/A,ALICORP S.A.A.,24,24
1000028458,26089,MARSELLA LAVA. LIQ LIMON *590ML,N/A,ALICORP S.A.A.,12,12
1000012286,26150,SAPOLIO AROMA/PULSO XX12ML,N/A,ALICORP S.A.A.,12,12
1000034819,26153,SAPOLIO AROMA/PULSO POUP FLORES X3X12ML,N/A,ALICORP S.A.A.,12,12
1000010077,26154,SAPOLIO AROMA/PULSO BEBE X3X12ML,N/A,ALICORP S.A.A.,12,12
1000028858,26256,NORCHEF ACEITE BDN *5LT X4UND,N/A,ALICORP S.A.A.,4,4
1000028585,26264,PREMIO LUSTRAMUEBLE LIMON *360MLX12,N/A,ALICORP S.A.A.,12,12
1000012434,26276,NORCHEF ACEITE BLE *18LT,N/A,ALICORP S.A.A.,1,1
1000019463,26362,ALACENA KETCHUP*100GRX24UND,N/A,ALICORP S.A.A.,24,24
1000028589,26605,GN RELLENITAS CHOCOLATE*5PACK*8UND,N/A,ALICORP S.A.A.,5,5
1000004314,26606,GN RELLENITAS FRESA*5PACK*8UND,N/A,ALICORP S.A.A.,5,5
1000028458,26665,TRIA ACEITE*1LT*12UND,N/A,ALICORP S.A.A.,12,12
1000029697,26677,NICOLINI FILETE D/ATUN*140GR*48UND,N/A,ALICORP S.A.A.,48,48
1000012343,26678,NICOLINI TROZOS D/ATUN*140GR*48UND,N/A,ALICORP S.A.A.,48,48
1000032002,26691,DENTO ENJ X-TRA COOL C/A*250ML*12UND,N/A,ALICORP S.A.A.,12,12
1000009118,26715,ESPIGA DE ORO PLUMILLA*235GR*20UND,N/A,ALICORP S.A.A.,20,20
1000028859,26718,ESPIGA DE ORO MINICODO 20UND*250GR,N/A,ALICORP S.A.A.,20,20
1000018378,26719,ESPIGA DE ORO FIDEO CARACOL GDE 20*225G,N/A,ALICORP S.A.A.,20,20
1000028584,26788,ESPIGA DE ORO LETRAS Y NUM*235GR*20UND,N/A,ALICORP S.A.A.,20,20
1000035866,26904,MARSELLA DET PET RELAJ*280GR*35UND,N/A,ALICORP S.A.A.,35,35
30003902,27257,MANTY PLUS MANT*400GR*12UND,N/A,ALICORP S.A.A.,12,12
1000021615,27298,NICOLINI SALSA DE TOMATE*160GR*24UND,N/A,ALICORP S.A.A.,24,24
1000028760,27299,NICOLINI SALSA HUANCAINA*390GR*12UND,N/A,ALICORP S.A.A.,12,12
1000019379,27303,BOLIVAR SUAV BEBE*800ML*12UND,N/A,ALICORP S.A.A.,12,12
1000018974,27325,BOLIVAR SUAV ORQUIDEAS*2.8LT*6UND,N/A,ALICORP S.A.A.,6,6
1000008558,27333,BOLIVAR SUAV JAZMIN*2.8LT*6UND,N/A,ALICORP S.A.A.,6,6
1000011384,27352,SAPOLIO AROMA/PULSO LAVND*3UND*12ML,N/A,ALICORP S.A.A.,12,12
1000028572,27441,ALACENA MOSTAZA 24*100GR,N/A,ALICORP S.A.A.,24,24
1000010245,27491,DON VITTORIO FID LINGUINI*500GR*20UND,N/A,ALICORP S.A.A.,20,20
1000009363,27524,BLANCA NIEVE HARINA FUERZA PP*50KG,N/A,ALICORP S.A.A.,50,50
1000024166,27542,DENTO ENG X-TRA LYPTUS*250ML*12UND,N/A,ALICORP S.A.A.,12,12
1000012329,27543,TROME PRO DETERGENTE*15KG,N/A,ALICORP S.A.A.,15,15
1000012371,27544,DENTO ENG X-TRA COOL*500ML*12UND,N/A,ALICORP S.A.A.,12,12
30002317,27828,CRISOL ACEITE FRITURAS INTENSAS*20LT,N/A,ALICORP S.A.A.,1,1
1000018850,27847,MARQUESITAS GALL NARANJA*8PQT*6UND,N/A,ALICORP S.A.A.,8,8
1000012286,27852,DON VITTORIO FETTUCCINI CELESTE*500GR*20UND,N/A,ALICORP S.A.A.,20,20
1000029956,27853,DON VITTORIO FID SPAGUETTI* 950G R* 12UND,N/A,ALICORP S.A.A.,12,12
1000018865,27854,LAVAGGI FID CANUTO RAY*250GR*20UND,N/A,ALICORP S.A.A.,20,20
1000012077,27902,MANTY MARG*45GR*24UND,N/A,ALICORP S.A.A.,24,24
1000016655,27910,BLANCA FLOR PANETON BOLSA*900GR*6UND,N/A,ALICORP S.A.A.,6,6
1000007880,27984,SAPOLIO EM+RPT AROMA/PULSO LVNDA*12ML*12UND,N/A,ALICORP S.A.A.,12,12
1000016655,27985,SAPOLIO PULSO A. RPTO LAVANDA*12ML*12UND *1,N/A,ALICORP S.A.A.,12,12
1000031176,27986,SAPOLIO AROMA RPTO BEBE*2*12ML*12UND,N/A,ALICORP S.A.A.,12,12
1000011384,27987,SAPOLIO AROMA RPTO ROSAS*2*12ML*12UND,N/A,ALICORP S.A.A.,12,12
1000007672,27988,SAPOLIO AROMA RPTO FLORES*2*12ML*12UND,N/A,ALICORP S.A.A.,12,12
1000021982,27992,SAPOLIO MATA ARAÑA*360ML*12UND,N/A,ALICORP S.A.A.,12,12
1000018366,27993,SAPOLIO MATA TERMITA*360MÑL*12UND,N/A,ALICORP S.A.A.,12,12
1000018310,28088,SAYON VAINILLA FAMILIAR 115GR X 20UND,N/A,ALICORP S.A.A.,20,20
1000012371,28101,DENTO ENG XTRA LYPTUS*500ML*12UND,N/A,ALICORP S.A.A.,12,12
1000008721,28102,AVAL JAB ANTIB EUCAL*400ML*12UND,N/A,ALICORP S.A.A.,12,12
1000035585,28103,AVAL JAB ANTIB VAINI*400ML*12UND,N/A,ALICORP S.A.A.,12,12
1000028589,28183,PREMIO 5 EN LUSTRA MUEBLE LAVANDA 360ML,N/A,ALICORP S.A.A.,12,12
30002600,28400,OPAL DET ANTIBACTERIAL PLUS*430GR*24UND,N/A,ALICORP S.A.A.,24,24
1000020428,28401,OPAL DET ANTIBACTERIAL PLUS *730GR *15UND,N/A,ALICORP S.A.A.,15,15
1000002120,28402,OPAL DET ANTIBACTERIAL*150GR*60UND,N/A,ALICORP S.A.A.,60,60
30002600,28462,NICOLINI FID MINI CODO*250GR*20UND,N/A,ALICORP S.A.A.,1,1
1000012275,28497,PANASONIC PILA GRANDE XTRA DUR DSP *12PAR,N/A,ALICORP S.A.A.,12,12
1000018671,28587,SAPOLIO LAVAJ LIMON *330GR*12,N/A,ALICORP S.A.A.,12,12
1000009913,28644,SAPOLIO DESINFECT LAVANDA 900ML*12,N/A,ALICORP S.A.A.,12,12
1000018534,28678,CIL ACEITE 500ML*12BOT,N/A,ALICORP S.A.A.,1,1
1000007598,28679,VICT.GLACITA FRESA*8PQT*6UND,N/A,ALICORP S.A.A.,8,8
1000020428,28879,SAPOLIO AROMA/PULSO POTPOUR/FLORESX2X12ML,N/A,ALICORP S.A.A.,12,12
1000012262,29180,DON VITTORIO FETTUCCINI *450GR*20UND,N/A,ALICORP S.A.A.,20,20
1000019379,29253,FAVORITA HARINA S/PREP*180*18UND,N/A,ALICORP S.A.A.,18,18
1000011384,29254,MARSELLA LAVA.VAJILLA LIM *300ML*12UND,N/A,ALICORP S.A.A.,12,12
1000034830,29255,MARSELLA DET ALEGRIA TROP 30*330GR,N/A,ALICORP S.A.A.,30,30
1000028584,29256,ALIANZA FIDEOS CARACOL G *250G *20,N/A,ALICORP S.A.A.,20,20
1000008829,29538,DENTO CEP. PREM SUAVE BLX3 *6*8UND,N/A,ALICORP S.A.A.,8,8
1000031176,29539,DENTO CEP. PREM MEDIO BLX3 *6*8UND,N/A,ALICORP S.A.A.,8,8
30002575,29540,DENTO CEP. PREM DURO BLX3 *6*8UND,N/A,ALICORP S.A.A.,8,8
1000009363,29541,AVAL JAB TOC. ANTB. AVENA NUTRITI*120GR*90UND,N/A,ALICORP S.A.A.,90,90
30002600,29542,AVAL JAB TOC. ANTB.LIMP HIDRAT*120GR*90UND,N/A,ALICORP S.A.A.,90,90
1000016655,29543,AVAL JAB TOC. ANTB.FRESC NAT*120GR*90UND,N/A,ALICORP S.A.A.,90,90
1000024723,29547,SAPOLIO LIMPIATOD BEBE*648ML*15UND,N/A,ALICORP S.A.A.,15,15
1000004065,29548,SAPOLIO LIMPIATOD LAVANDA*648ML*15UND,N/A,ALICORP S.A.A.,15,15
1000028574,29549,SAPOLIO LIMPIATOD FLORAL*648ML*15UND,N/A,ALICORP S.A.A.,15,15
1000010077,29623,FRIOL SOYA ACEITE*5LT*4BLD,N/A,ALICORP S.A.A.,4,4
30001508,29681,NICOLINI SALSA HUANCAINA*190GR*12UND,N/A,ALICORP S.A.A.,12,12
1000028587,29759,BOLIVAR DET BABY *750GR*16UND,N/A,ALICORP S.A.A.,16,16
1000008877,29760,BOLIVAR DET BABY & KIDS *140GR*60UND,N/A,ALICORP S.A.A.,60,60
1000001852,29761,BOLIVAR DET BABY *1.500GR*8UND,N/A,ALICORP S.A.A.,8,8
1000008167,29763,MARSELLA DET ALEGRIA TROP 15*750GR,N/A,ALICORP S.A.A.,15,15
1000035866,29769,SAPOLIO SACASARRO ACIDO FCO 1800MLX6,N/A,ALICORP S.A.A.,6,6
1000008184,29772,BOLIVAR SUAV PLUS LAVANDA*400MLDYP*12UND,N/A,ALICORP S.A.A.,12,12
1000007670,29774,AVAL JAB.LIQ.ANTIB.FRUTOS ROJOS*1LT*6UND,N/A,ALICORP S.A.A.,6,6
1000018861,29775,AVAL JAB.LIQ.ANTIB.EUCALIP*1LT*6UND,N/A,ALICORP S.A.A.,6,6
1000008829,29776,AVAL JAB.LIQ.ANTIB.AQ MARINA*1LT*6UND,N/A,ALICORP S.A.A.,6,6
1000008184,29777,AVAL JAB.LIQ.ANTIB.FERIA D. FLOR*1LT*6UND,N/A,ALICORP S.A.A.,6,6
1000009549,29786,SAPOLIO LIMPIATODO MANZANA*900ML*12,N/A,ALICORP S.A.A.,12,12
1000018974,29794,ALIANZA FID. ENTREFINO GRUESO#50*10K,N/A,ALICORP S.A.A.,10,10
1000009118,29802,SAPOLIO DETERGENTE GRANEL X 14KG,N/A,ALICORP S.A.A.,14,14
1000018687,29810,FRIOL SOYA ACEITE BLD*18LT,N/A,ALICORP S.A.A.,1,1
1000028587,29820,SAPOLIO LIMPIA HORNO *360ML*12UND,N/A,ALICORP S.A.A.,12,12
1000007747,29821,SAPOLIO LIMPIAVIDRIOS LAV*5L*4UND,N/A,ALICORP S.A.A.,4,4
1000019463,29840,NEGRITA GELATINA FRESA*75GR*20,N/A,ALICORP S.A.A.,20,20
1000029697,29841,OPAL DET ANTIBACTERIAL*2.6KG*7UND,N/A,ALICORP S.A.A.,7,7
1000011855,29901,NORCHEFF ACEITE VEGETAL 900ML*12,N/A,ALICORP S.A.A.,12,12
