COD_PROD,DESC_PROD,EAN_13,CATEGORIA_PROD,FAMILIA_PROD,MARCA_PROD,SEGMENTO_PROD,UND_X_CAJA,PESO_X_UND,PRESENTACION_PROD,ESTADO_PROD
4490003,CARAM. BELLS PERITA 1CJA 20BOL,7753084004817,Caramelos Maquila,Bells Caramelos,Bells,Value,20,0.38,360g,O
4504002,GALLE. KRAPS KRAPS 8PQT 5PCK,0.0,Galletas,Kraps Clasica,Victoria,Core,5,0.176,32.5g,O
4504004,GALLE. KRAPS MINI 36PQT,0.0,Galletas,Kraps Mini,Victoria,Core,36,0.04,60g,O
4504006,GALLE. RELLENA FRESA TWIST 8PQT 5PCK,7752476000611,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504007,GALLE. RELLENA VAINILLA 8PQT 5PCK,7752476000642,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504008,GALLE. RELLENA LIMÓN 8PQT 5PCK,7752476000529,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504009,GALLE. RELLENA CHOCOLATE 8PQT 5PCK,7752476000550,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504010,GALLE. RELLENA COCO 8PQT 5PCK,7752476000581,Galletas,Dia Rellenas,Dia,Value,5,0.336,36g,O
4504014,GALLE. KRAPS MINI 80GR 12PQT,0.0,Galletas,Kraps Mini,Victoria,Core,12,0.08,55g,O
4504020,GALL VICT KRAPS 32.5GR 6PQT 8PCK,7750243038126,Galletas,Kraps Clasica,Victoria,Core,8,0.195,32.5g,O
4504031,GALLE. RELLENA FRESA 8PQT 5PCK,7750243050500,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504032,GALLE. RELLENA VAINILLA 8PQT 5PCK,7750243050517,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504033,GALLE. RELLENA LIMÓN 8PQT 5PCK,7750243050524,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504034,GALLE. RELLENA CHOCOLATE 8PQT 5PCK,7750243050531,Galletas,Dia Rellenas,Dia,Value,5,0.336,34g,O
4504035,GALLE. RELLENA COCO 8PQT 5PCK,7750243050548,Galletas,Dia Rellenas,Dia,Value,5,0.336,36g,O
4504036,GALLE. RELLENA FRESA 36GR 8PQT 5PCK,7750243053150,Galletas,Dia Rellenas,Dia,Value,5,0.288,34g,EA
4504037,GALLE. RELLENA VAINILLA 36GR 8PQT 5PCK,7750243053167,Galletas,Dia Rellenas,Dia,Value,5,0.288,36g,EA
4504038,GALLE. RELLENA LIMÓN 36GR 8PQT 5PCK,7750243053174,Galletas,Dia Rellenas,Dia,Value,5,0.288,36g,EA
4504039,GALLE. RELLENA CHOCO 36GR 8PQT 5PCK,7750243053181,Galletas,Dia Rellenas,Dia,Value,5,0.288,36g,EA
4504040,GALLE. RELLENA COCO 36GR 8PQT 5PCK,7750243053198,Galletas,Dia Rellenas,Dia,Value,5,0.288,36g,O
4504041,GALLE. RELLENA SURTIDA 36GR 8PQT 5PCK,7750243053204,Galletas,Dia Rellenas,Dia,Value,1,1.44,34g,EA
4504048,GALL DIA LLANTI CHOCO ECU 36GR 8PQT 5PCK,7750243058209,Galletas,Dia Rellenas,Dia / Fenix,Value,5,0.288,36g,EA
4504049,GALL DIA LLANTI VAINI ECU 36GR 8PQT 5PCK,7750243058216,Galletas,Dia Rellenas,Dia / Fenix,Value,5,0.288,36g,EA
4504050,GALLE. RELLENA FRESA 34GR 8PQT 5PCK,7750243075398,Galletas,Dia Rellenas,Dia,Value,5,0.272,34g,O
4504051,GALLE. RELLENA VAINILLA 34GR 8PQT 5PCK,7750243075404,Galletas,Dia Rellenas,Dia,Value,5,0.272,34g,O
4504052,GALLE. RELLENA LIMÓN 34GR 8PQT 5PCK,7750243075411,Galletas,Dia Rellenas,Dia,Value,5,0.272,34g,O
4504053,GALLE. RELLENA CHOCO 34GR 8PQT 5PCK,7750243075428,Galletas,Dia Rellenas,Dia,Value,5,0.272,34g,O
4504059,GALL RELLENA SURTIDA FVLC 34GR 8PQT 5PCK,7750243075435,Galletas,Dia Rellenas,Dia,Value,1,1.36,34g,O
4504060,WAF CASINO CHOCO 33.5GR 6PQT 8PCK,7750243036764,Galletas,Casino Wafer,Victoria,Core,8,0.202,33.6g,O
4504061,WAF CASINO FRESA 33.5GR 6PQT 8PCK,7750243036771,Galletas,Casino Wafer,Victoria,Core,8,0.202,8,O
4504062,WAF CASINO VAINI 33.5GR 6PQT 8PCK,7750243036788,Galletas,Casino Wafer,Victoria,Core,8,0.202,33.6g,O
4504063,GALLE. CASIN WAFE CHOCOME 6PQT 8PCK,7750243036795,Galletas,Casino Wafer,Victoria,Core,8,0.202,8,O
4504067,GALLE. CASIN WAFE CHOCO 36PQT,7750243037358,Galletas,Casino Wafer,Victoria,Core,36,0.084,84g,O
4504068,GALLE. CASIN WAFE FRESA 36PQT,7750243037365,Galletas,Casino Wafer,Victoria,Core,36,0.084,84g,O
4504069,GALLE. CASIN WAFE VAINILL 36PQT,7750243037372,Galletas,Casino Wafer,Victoria,Core,36,0.084,84g,O
4504070,GALLE. CASIN WAFE BAÑAD CHOC 6PQT 12PCK,0.0,Galletas,Casino Wafer,Victoria,Core,12,0.15,33.6g,O
4504071,GALL DIA KRAPS EXP ECU 32.5GR 6PQT 8PCK,7750243058223,Galletas,Kraps Clasica,Dia / Fenix,Core,8,0.195,32.5g,O
4504072,GALL DIA KRAPS EXP ECU 73GR 36PQT,7750243058230,Galletas,Kraps Clasica,Dia / Fenix,Core,36,0.073,73g,O
4504100,GALLE. VICT MERIENDA 8PQT 5PCK,7750243032070,Galletas,Dia Vainilla,Dia,Value,5,0.304,38g,O
4504112,GALLE. VICT SODA DIA 115GR 20PQT,0.0,Galletas,Dia Soda,Dia,Value,20,0.115,250g,O
4504113,GALLE. VICT VAINILLA DIA 138GR 20PQT,0.0,Galletas,Dia Vainilla,Dia / Fenix,Value,20,0.138,138g,O
4504114,GALLE. VICT MERIENDA DIA 8PQT 5PCK,7750243032070,Galletas,Dia Merienda,Dia / Fenix,Value,5,0.304,38g,O
4504115,GALLE. VICT FIGURITAS 55GR 90PQT,7750243044660,Galletas,Dia Figuritas,Dia,Value,90,0.055,55g,O
4504116,GALLE. VICT SODA DIA 10PQT 10PCK,7752476001076,Galletas,Dia Soda,Dia,Value,10,0.26,26g,O
4504117,GALLE. VICT VAINILLA DIA 10PQT 10PCK,7752476001106,Galletas,Dia Vainilla,Dia,Value,10,0.25,25g,O
4504118,GALLE. VICT SODA DIA 8PQT 5PCK,7750243050432,Galletas,Dia Soda,Dia,Value,5,0.208,115g,O
4504119,GALLE. DIA SODA 10PQT 10PCK,7750243050449,Galletas,Dia Soda,Dia,Value,10,0.26,26g,O
4504120,GALLE. DIA VAINILLA 10PQT 10PCK,7750243050456,Galletas,Dia Vainilla,Dia,Value,10,0.25,UND,EA
4504121,GALLE. RELLENA SURTIDA 8PQT 5PCK,7750243050463,Galletas,Dia Rellenas,Dia,Value,5,0.35,34g,O
4504122,GALLE. VICT SODA DIA 8PQT 5PCK,7750243050449,Galletas,Dia Soda,Dia,Value,4,0.26,115g,EA
4504123,GALL. DIA SODA 26GR 10PQT 10PCK ALM,7750243077538,Galletas,Dia Soda,Dia,Value,10,0.26,26g,0.0
4504124,GALL. DIA SODA 26GR 10PQT 4PCK ALM.,7750243077538,Galletas,Dia Soda,Dia,Value,4,0.26,26g,O
4504500,GALLE. DIA WAFER VAINIL 4UND 9PCK,7750243030892,Galletas,Dia Wafer,Dia,Value,9,0.312,26g,O
4504501,GALLE. VICT WAFE DIA VAINIL 8UND 5PCK,7750243030908,Galletas,Dia Wafer,Dia,Value,5,0.208,78g,O
4504502,GALLE. VICT WAFE DIA FRESA 4UND 9PCK,7750243030915,Galletas,Dia Wafer,Dia,Value,9,0.312,26g,O
4504503,GALLE. DIA WAFER FRESA 8UND 5PCK,7750243030922,Galletas,Dia Wafer,Dia,Value,5,0.208,78g,O
4504504,GALLE. DIA WAFER CHOCO 4UND 9PCK,7750243030939,Galletas,Dia Wafer,Dia,Value,9,0.312,26g,O
4504505,GALLE. DIA WAFER CHOCO 8UND 5PCK,7750243030946,Galletas,Dia Wafer,Dia,Value,5,0.208,78g,O
4504510,DP CASI MENT 43G6PQT + MARGA 46.5G6PQT,7750243074841,Galletas,Casino Clasica,Victoria,Core,8,0.537,537g,O
4504511,DP CASI FRES 43G6PQT + TENT CHOC 45G6PQT,7750243074858,Galletas,Casino Clasica,Victoria,Core,8,0.528,528g,EA
4504512,DP CASI MENT 43G6PQT + GLA TOFF 32G6PQT,7750243074865,Galletas,Casino Clasica,Victoria,Core,8,0.45,450g,O
4506000,GALLE. VICT FENIX RELLE LUCUM 8PQT 5PCK,0.0,Galletas,Fenix Rellena,Dia / Fenix,Value,5,0.336,36g,O
4508008,GALLE. VICT CASIN ALFAJ 6PQT 8PCK,0.0,Galletas,Casino Clasica,Victoria,Core,8,0.306,43g,O
4508017,GALLE. VICT CASIN MANIX CHO 6PQT 8PCK,0.0,Galletas,Casino Manix,Victoria,Core,8,0.306,43g,O
4508018,GALLE. VICT CASIN BAÑAD MENT 6PQT 10DSP,7750243053464,Galletas,Casino Bañada,Victoria,Core,10,0.186,43g,O
4508019,GALLE. VICT CASIN BAÑAD CHOC 6PQT 10DSP,7750243053471,Galletas,Casino Bañada,Victoria,Core,10,0.186,43g,O
4508020,GALLE. VICT CASIN BOOM MENT 6PQT 7PCK,0.0,Galletas,Casino Boom,Victoria,Core,7,0.306,43g,O
4508021,GALLE. VICT CASIN BOOM CHOC 6PQT 7PCK,0.0,Galletas,Casino Boom,Victoria,Core,7,0.306,43g,O
4508023,GALL CASINO VAINILLA 43GR 6PQT 8PCK,7750243052719,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,EA
4508024,GALL CASINO MENTA 43GR 6PQT 8PCK,7750243052726,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,EA
4508025,GALL CASINO CHOCO 43GR 6PQT 8PCK,7750243052733,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,0.0
4508026,GALL CASINO FRESA 43GR 6PQT 8PCK,7750243052740,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,0.0
4508027,GALL CASINO LUCUMA 43GR 6PQT 8PCK,7750243052757,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,0.0
4508028,GALL CASINO COCO 43GR 6PQT 8PCK,7750243052764,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,O
4508029,GALLE. VICT CASIN ALFAJ 6PQT 8PCK,7750243052771,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,O
4508031,GALLE. VICT DOBL TENTAC VAIN 6PQT 8PCK,0.0,Galletas,Tentacion Clasica,Victoria,Core,8,0.24,47g,O
4508033,GALLE. VICT CASIN MENTA 6PQT 8PCK,0.0,Galletas,Casino Clasica,Victoria,Core,8,0.306,43g,O
4508037,GALLE. VICT CASIN COCO 6PQT 8PCK,0.0,Galletas,Casino Clasica,Victoria,Core,8,0.306,43g,O
4508038,GALLE. VICT CASIN ALFAJ 6PQT 8PCK,7750243039888,Galletas,Casino Clasica,Victoria,Core,8,0.306,43g,O
4508039,GALL CASINO VAINILLA EXP 43GR 6PQT 20PCK,7750243052719,Galletas,Casino Clasica,Victoria,Core,20,0.258,43g,EA
4508041,GALLE. VICT INTEGRAC.SAL.TRIG 6PQT 8PCK,0.0,Galletas,Integrackers Clasica,Victoria,Core,8,0.234,30g,O
4508044,GALLE. VICT INTEGRAC.QUIN 9PQT 5PCK,7750243044288,Galletas,Integrackers Clasica,Victoria,Core,5,0.324,30g,EA
4508045,GALLE. VICT INTEGRAC.SAL.TRIG 6PQT 8PCK,0.0,Galletas,Integrackers Clasica,Victoria,Core,8,0.234,30g,O
4508046,GALL CASINO CHOCO EXP 43GR 6PQT 20PCK,7750243052733,Galletas,Casino Clasica,Victoria,Core,20,0.258,43g,EA
4508047,GALL CASINO FRESA EXP 43GR 6PQT 20PCK,7750243052740,Galletas,Casino Clasica,Victoria,Core,20,0.258,43g,EA
4508049,GALL CASINO COCO EXP 43GR 6PQT 20PCK,7750243052764,Galletas,Casino Clasica,Victoria,Core,20,0.258,43g,EA
4508052,GALLE. VICT TENTAC CHOC 6PQT 8PCK,0.0,Galletas,Tentacion Clasica,Victoria,Core,8,0.318,43g,O
4508054,GALLE. VICT TENTAC NAR 6PQT 8PCK,0.0,Galletas,Tentacion Clasica,Victoria,Core,8,0.318,45g,O
4508055,GALLE. VICT TENTAC COCO 6PQT 8PCK,0.0,Galletas,Tentacion Clasica,Victoria,Core,8,0.318,43g,O
4508056,GALLE. VICT DOBL.TENTAC.CHO 6PQT 8PCK,0.0,Galletas,Tentacion Clasica,Victoria,Core,8,0.24,47g,O
4508057,GALLE. VICT DOBL.TENTAC.VAI 6PQT 8PCK,0.0,Galletas,Tentacion Clasica,Victoria,Core,8,0.24,47g,O
4508059,GALLE. VICT CASIN BLAC QUES.HE 6PQT 8PCK,7750243058117,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508064,GALLE. VICT ZAS PROM 6PQT 8PCK,0.0,Galletas,Zas Clasica,Victoria,Core,8,0.132,74g,O
4508065,GALLE. VICT ZAS TORRE PROM 36PQT,0.0,Galletas,Zas Clasica,Victoria,Core,36,0.074,74g,O
4508066,GALLE. VICT ZAS TORRE PROM (P) 36PQT,0.0,Galletas,Zas Clasica,Victoria,Core,36,0.074,74g,O
4508067,GALLE. VICT TENTAC CHOCO 6PQT 8PCK,7750243047944,Galletas,Tentacion Clasica,Victoria,Core,8,0.282,45g,O
4508068,GALLE. VICT TENTAC NARANJ 6PQT 8PCK,7750243047968,Galletas,Tentacion Clasica,Victoria,Core,8,0.282,43g,O
4508071,GAL. VICT INTEG.AVEN.FRUT.ROJ 12PQT 8PCK,7750243053068,Galletas,Integrackers Avena,Victoria,Core,8,0.228,19g,O
4508072,GAL. VICT INTEG.AVEN.MANZ.CAN 12PQT 8PCK,7750243053082,Galletas,Integrackers Avena,Victoria,Core,8,0.228,19g,O
4508081,GALL CASINO MENTA SELAB 43GR 6PQT 8PCK,7750243052726,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,O
4508083,GALL.VICT CASINO MENTA 43GR 8PQT 8PCK,7750243071123,Galletas,Casino Clasica,Victoria,Core,8,0.344,43g,O
4508084,GALL VICT CASINO FRESA 43GR 8PQT 8PCK,7750243076593,Galletas,Casino Clasica,Victoria,Core,8,0.344,43g,O
4508085,GALL VICT GLACITAS FRESA 32GR  8PQT 8PCK,7750243076609,Galletas,Glacitas Clasica,Victoria,Core,8,0.256,32g,EA
4508086,GALL VICT CASIN TRES LECH 43GR 6PQT 8PCK,7750243077446,Galletas,Casino Clasica,Victoria,Core,8,0.258,43g,Z2
4508087,GALL. CASINO MENTA 64.5GR 8PQT 10PCK,7750243077552,Galletas,Casino Clasica,Victoria,Core,10,0.516,64.5g,O
4508088,GALL. CASINO FRESA 64.5GR 8PQT 10PCK,7750243077576,Galletas,Casino Clasica,Victoria,Core,10,0.516,64.5g,O
4508200,GALLE. VICT MARQUES VAIN 6PQT 8PCK,7750243000048,Galletas,Marquesitas Clasica,Victoria,Core,8,0.276,42g,O
4508201,GALLE. VICT MARQUES NARA 6PQT 8PCK,7750243000062,Galletas,Marquesitas Clasica,Victoria,Core,8,0.276,42g,O
4508202,GALLE. VICT MARQUES COCO 6PQT 8PCK,7750243000086,Galletas,Marquesitas Clasica,Victoria,Core,8,0.276,42g,O
4508203,GALLE. VICT MARQUES VAINI 6PQT 8PCK,7750243053846,Galletas,Marquesitas Clasica,Victoria,Core,8,0.252,42g,O
4508204,GALLE. VICT MARQUES NARA 6PQT 8PCK,7750243053860,Galletas,Marquesitas Clasica,Victoria,Core,8,0.252,42g,O
4508205,GALLE. VICT MARQUES COCO 6PQT 8PCK,7750243053884,Galletas,Marquesitas Clasica,Victoria,Core,8,0.252,42g,O
4508206,GALLE. VICT MARQUES VAINIL 6PQT 8PCK,7750243053846,Galletas,Marquesitas Clasica,Victoria,Core,8,0.252,42g,0.0
4508207,GALLE. VICT MARQUES NARA 6PQT 8PCK,7750243053860,Galletas,Marquesitas Clasica,Victoria,Core,8,0.252,42g,0.0
4508208,GALLE. VICT MARQUES COCO 6PQT 8PCK,7750243053884,Galletas,Marquesitas Clasica,Victoria,Core,8,0.252,42g,Z4
4508270,GALLE. VICT SODA V ORIG 6PQT 36PCK,7750243033909,Galletas,Victoria Soda,Victoria,Core,36,0.21,35g,O
4508273,GALLE. VICT SODA V PLAIN 6PQT 20PCK,7750243054812,Galletas,Victoria Soda,Victoria,Core,20,0.258,43g,O
4508274,GALLE. VICT SODA V PLAIN 6PQT 4PCK,7750243054812,Galletas,Victoria Soda,Victoria,Core,4,0.258,43g,O
4508275,GALLE. VICT SODA V PLAIN FAM 20PQT,7750243055628,Galletas,Victoria Soda,Victoria,Core,20,0.1,100g,O
4508276,GALLE. VICT EXHIBID SODA V PACK 12UND,7750243057172,Galletas,Victoria Soda,Victoria,Core,12,1.126,35g,O
4508300,GALLE. VICT CHOMP CHOCO 6PQT 8PCK,7750243022156,Galletas,Chomp Clasica,Victoria,Core,8,0.252,42g,O
4508301,GALLE. VICT CHOMP NARAN 6PQT 8PCK,7750243022163,Galletas,Chomp Clasica,Victoria,Core,8,0.252,42g,O
4508302,GALLE. VICT CHOMP CHOCO 6PQT 8PCK,7750243022156,Galletas,Chomp Clasica,Victoria,Core,8,0.252,42g,O
4508303,GALLE. VICT CHOMP NARAN 6PQT 8PCK,7750243022163,Galletas,Chomp Clasica,Victoria,Core,8,0.252,42g,O
4508304,GALLE. VICT MINI CHOM CHOC 12PQT 80GR,7750243055383,Galletas,Chomp Clasica,Victoria,Core,12,0.08,75g,O
4508305,GALLE. VICT MINI CHOM NARA 12PQT 80GR,7750243055390,Galletas,Chomp Mini,Victoria,Core,12,0.08,75g,O
4508306,GALLE. VICT MINI CHOM CHOC 12PQT 75GR,7750243057813,Galletas,Chomp Clasica,Victoria,Core,12,0.075,75g,O
4508307,GALLE. VICT MINI CHOM NARA 12PQT 75GR,7750243057820,Galletas,Chomp Mini,Victoria,Core,12,0.075,75g,O
4508308,GALL CHOMP CHOCO 38GR 6PQT 8PCK,7750243058254,Galletas,Chomp Clasica,Victoria,Core,8,0.228,42g,EA
4508309,GALL CHOMP NARANJA 38GR 6PQT 8PCK,7750243058278,Galletas,Chomp Clasica,Victoria,Core,8,0.228,42g,O
4508312,GALL MINICHOMP CHOC C/RIS 75GR 6PQT 8PCK,7750243062787,Galletas,Chomp Mini,Victoria,Core,8,0.45,75g,O
4508313,GALL MINICHOMP NARA C/RIS 75GR 6PQT 8PCK,7750243062794,Galletas,Chomp Mini,Victoria,Core,8,0.45,75g,O
4508407,GALLE. VICT MINIGLAC CHOC 60GR 16PQT,7750243053211,Galletas,Glacitas Mini,Victoria,Core,16,0.06,60g,O
4508408,GALLE. VICT MINIGLAC CHOC 60GR 12PQT,7750243053211,Galletas,Glacitas Mini,Victoria,Core,12,0.06,60g,O
4508409,GALLE. VICT MINIGLAC TOFF 60GR 12PQT,7750243054829,Galletas,Glacitas Mini,Victoria,Core,12,0.06,60g,O
4508410,GALLE. VICT MINI CHOCOBUM 60GR 12PQT,7750243055147,Galletas,Chocobum Mini,Victoria,Core,12,0.06,55g,O
4508411,GALLE. VICT MINI CHOCOBUM 55GR 12PQT,7750243057790,Galletas,Chocobum Mini,Victoria,Core,12,0.055,55g,O
4508412,GALLE. VICT MINIGLAC CHOC 55GR 12PQT,7750243057912,Galletas,Glacitas Mini,Victoria,Core,12,0.055,55g,O
4508413,GALLE. VICT MINIGLAC TOFF 55GR 12PQT,7750243057929,Galletas,Glacitas Mini,Victoria,Core,12,0.055,55g,O
4508416,GALL MINICHOCOV 50GR 12PQT,7750243058544,Galletas,Choco V Mini,Victoria,Core,12,0.05,50g,O
4508417,GALL MINICHOCOV CARAMELO 50GR 12PQT,7750243062046,Galletas,Choco V Mini,Victoria,Core,12,0.05,50g,O
4508418,GALL MINICOCHOV C/RIS 50GR 6PQT 8PCK,7750243062800,Galletas,Choco V Mini,Victoria,Core,8,0.3,55g,O
4508420,GALL MINIGLA TOFFEE C/RIS 55GR 6PQT 8PCK,7750243062824,Galletas,Glacitas Mini,Victoria,Core,8,0.33,55g,EA
4508421,GALL MINIGLA CHOCO C/RIS 55GR 6PQT 8PCK,7750243062831,Galletas,Glacitas Mini,Victoria,Core,8,0.33,55g,O
4508424,GALL MINIGLA TOFFEE 450GR 8PQT,7750243064323,Galletas,Glacitas Mini,Victoria,Core,8,0.45,450g,O
4508425,GALL. VICT CHOCOBUM POP 55GR 48PQT,7750243057806,Galletas,Chocobum Mini,Victoria,Core,48,0.055,55g,Z4
4508426,GALL VICT. MINIGLA TOFFEE 55GR 48PQT,7750243057929,Galletas,Glacitas Mini,Victoria,Core,48,0.055,55g,O
4508500,GALL GLACITAS FRESA 32GR 6PQT 8PCK,7750243031301,Galletas,Glacitas Clasica,Victoria,Core,8,0.192,32g,O
4508501,GALLE. VICT GLACIT TOFF 32G 6PQT 8PCK,7750243031318,Galletas,Glacitas Clasica,Victoria,Core,8,0.192,32g,O
4508503,GALL GLACITAS CHOCO 32GR 6PQT 8PCK,7750243031332,Galletas,Glacitas Clasica,Victoria,Core,8,0.192,32g,0.0
4508504,GALLE. VICT GLACIT CHO.NIE 32G 6PQT 8PCK,7750243031349,Galletas,Glacitas Clasica,Victoria,Core,8,0.192,32g,EA
4508505,GALLE. VICT GLACI.DOB.CHO 32G 6PQT 8PCK,7750243031356,Galletas,Glacitas Clasica,Victoria,Core,8,0.192,32g,O
4508506,GALL GLACITAS LIMÓN 32GR 6PQT 8PCK,7750243077842,Galletas,Glacitas Clasica,Victoria,Core,8,0.192,32g,N
4508900,GALLE. VICT MASCOTI GRAN 2.8KG 1CJA,7750243042635,Galletas,Sayon Zoologico,Victoria,Value,1,2.8,2.8kg,EA
4508901,GALLE. VICT EXHIBID ZAS EXH.PERM 12,0.0,Galletas,Zas Clasica,Victoria,Core,12,0.888,74g,O
4508902,GALLE. VICT EXHIBID ZAS EXH.TEMP 12,0.0,Galletas,Zas Clasica,Victoria,Core,12,0.888,74g,O
4508965,GALLE. VICT CASIN VAINI MM 6PQT 8PCK,7750243047814,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508966,GALLE. VICT CASIN MENT MM 6PQT 8PCK,7750243047821,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508967,GALLE. VICT CASIN CHOCOL MM 6PQT 8PCK,7750243047838,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508968,GALLE. VICT CASIN FRESA MM 6PQT 8PCK,7750243047845,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508969,GALLE. VICT CASIN LUCUM MM 6PQT 8PCK,7750243047852,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508970,GALLE. VICT CASIN COCO MM 6PQT 8PCK,7750243047869,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508971,GALLE. VICT CASIN ALFAJ MM 6PQT 8PCK,7750243047876,Galletas,Casino Clasica,Victoria,Core,8,0.282,43g,O
4508972,GALLE. VICT TENTAC CHOC MM 6PQT 8PCK,7750243047944,Galletas,Tentacion Clasica,Victoria,Core,8,0.282,43g,O
4508973,GALLE. VICT TENTAC VAINI MM 6PQT 8PCK,7750243047951,Galletas,Tentacion Clasica,Victoria,Core,8,0.282,43g,O
4508974,GALLE. VICT TENTAC NARA MM 6PQT 8PCK,7750243047968,Galletas,Tentacion Clasica,Victoria,Core,8,0.282,43g,O
4508975,GALLE. VICT TENTAC COCO MM 6PQT 8PCK,7750243047975,Galletas,Tentacion Clasica,Victoria,Core,8,0.282,43g,O
4508976,GALL CASINO BLK FRESA 43.5GR 6PQT 8PCK,7750243050661,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508977,GALL CASINO BLK VAINI 43.5GR 6PQT 8PCK,7750243050678,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,EA
4508978,GALL CASINO BLK MENTA 43.5GR 6PQT 8PCK,7750243050685,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,EA
4508979,GALLE. VICT EXHIB CASIN BLACK 6PCK 1CJA,7750243051972,Galletas,Casino Clasica,Victoria,Core,6,1.128,43g,O
4508980,GALLE. VICT CASIN BLAC VAMOSPE 6PQT 8PCK,7750243054782,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508981,GALLE. VICT CASIN BLAC NAVID 6PQT 8PCK,7750243057004,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508982,GALLE. VICT EXHIBIDOR CASIN 8EXB 4PCK,7750243057387,Galletas,Casino Clasica,Victoria,Core,8,1.038,43g,O
4508983,GALLE. VICT CASIN MENT TORRE X30PQT,7750243057509,Galletas,Casino Clasica,Victoria,Core,30,0.15,150g,O
4508984,GALLE. VICT CASIN BLAC VAIN.TORR X30PQT,7750243057516,Galletas,Casino Black,Victoria,Core,30,0.152,150g,O
4508985,GALLETA VICT CHOCO V 6UND 8PCK,7750243058537,Galletas,Choco V Clasica,Victoria,Core,8,0.204,34g,O
4508986,GALL CASINO BLK VAI EXP 43.5GR 6PQT 8PCK,7750243050678,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,EA
4508987,GALLE. VICT EXHIBI CASIN TORR 8EXB 10PCK,7750243058636,Galletas,Casino Clasica,Victoria,Core,8,1.506,43g,O
4508988,GALL CASINO BLK EMBRUJA 43.5GR 6PQT 8PCK,7750243059398,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508994,GALL CASINO BLK CANELA 43.5GR 6PQT 8PCK,7750243060509,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508995,GALL CASINO BLK TRUFA 43.5GR 6PQT 8PCK,7750243060516,Galletas,Casino Black,Victoria,Core,8,0.261,43.5g,O
4508996,GALL CASINO BAÑAD EXP BO 39GR 6PQT 22PCK,7750243061612,Galletas,Casino Bañada,Victoria,Core,22,0.234,39g,EA
4508997,GALL CHOCOV CARAMELO 34GR 6PQT 8PCK,7750243062053,Galletas,Choco V Clasica,Victoria,Core,8,0.204,34g,O
4508998,GALL CASINO FRESA TORRE 150GR 30PQT,7750243062350,Galletas,Casino Clasica,Victoria,Core,30,0.15,150g,O
4508999,GALL CASINO BLK TRUFA TORRE 152GR 30PQT,7750243062367,Galletas,Casino Black,Victoria,Core,30,0.152,150g,O
4509000,GALLE. VICT CHOCOBUM POP 60GR 16PQT,7750243053228,Galletas,Chocobum Mini,Victoria,Core,16,0.06,55g,O
4509001,GALLE. VICT CHOCOBUM POP 60GR 12PQT,7750243053228,Galletas,Chocobum Mini,Victoria,Core,12,0.06,55g,O
4509002,GALLE. VICT CHOCOBUM POP 55GR 12PQT,7750243057806,Galletas,Chocobum Mini,Victoria,Core,12,0.055,55g,O
4509003,GALL CHOCOBUM POP C/RIS 55GR 6PQT 8PCK,7750243062848,Galletas,Chocobum Mini,Victoria,Core,8,0.33,55g,EA
4509005,GALL CHOCOBUM POP MAQ 55GR 12PQT,7750243057806,Galletas,Chocobum Mini,Victoria,Core,12,0.055,55g,O
4509006,GALL CHOCOBUM MAQ 33.5GR 6PQT 8PCK,7750243164566,Galletas,Chocobum Clasica,Victoria,Core,8,0.201,33.5g,O
4509024,GALL.CASINO FRESA TORRE C/3EXH10PQT150G,7750243072076,Galletas,Casino Clasica,Victoria,Core,3,1.5,150g,O
4509026,GALL CASINO FRESA TORRE 129GR 30PQT,7750243079334,Galletas,Casino Clasica,Victoria,Core,30,0.129,129g,Z3
