COD_DISTRIBUIDORA,COD_PROD_DISTRIBUIDOR,COD_PROD_MAESTRO,FECHA_REGISTRO,USUARIO
1000009913,32263,8316103,00:00.0,Alicorp
1000032177,4319,8317002,00:00.0,Alicorp
1000010013,4262,8317003,00:00.0,Alicorp
30003984,4803,8317007,00:00.0,Alicorp
1000008893,2332,8317008,00:00.0,Alicorp
1000007527,1250,8317009,00:00.0,Alicorp
1000018865,4807,8317012,00:00.0,Alicorp
1000012434,4264,8317013,00:00.0,Alicorp
1000007672,4315,8317014,00:00.0,Alicorp
1000035585,4257,8317016,00:00.0,Alicorp
1000008558,29786,8317018,00:00.0,Alicorp
1000024730,4258,8317019,00:00.0,Alicorp
1000024166,4259,8317021,00:00.0,Alicorp
1000008877,21138,8317027,00:00.0,Alicorp
1000035585,30521,8317027,00:00.0,Alicorp
1000009913,30523,8317028,00:00.0,Alicorp
1000016655,30522,8317029,00:00.0,Alicorp
1000018617,4263,8317030,00:00.0,Alicorp
1000009232,4806,8317031,00:00.0,Alicorp
1000009263,18202,8317032,00:00.0,Alicorp
1000009913,18205,8317033,00:00.0,Alicorp
1000012343,18201,8317034,00:00.0,Alicorp
1000012371,18204,8317035,00:00.0,Alicorp
1000012434,18203,8317036,00:00.0,Alicorp
1000019463,29548,8317046,00:00.0,Alicorp
1000009263,29549,8317047,00:00.0,Alicorp
1000016655,29547,8317048,00:00.0,Alicorp
1000021982,21361,8317054,00:00.0,Alicorp
1000007670,31584,8317148,00:00.0,Alicorp
1000008802,31585,8317150,00:00.0,Alicorp
1000019381,31586,8317151,00:00.0,Alicorp
1000018617,31587,8317153,00:00.0,Alicorp
1000034819,31588,8317154,00:00.0,Alicorp
30002575,31589,8317159,00:00.0,Alicorp
1000012077,31590,8317160,00:00.0,Alicorp
1000008721,18152,8320001,00:00.0,Alicorp
1000007880,18153,8320003,00:00.0,Alicorp
1000028858,4058,8320004,00:00.0,Alicorp
1000029956,4056,8320005,00:00.0,Alicorp
1000019463,4359,8320006,00:00.0,Alicorp
1000010013,4358,8320007,00:00.0,Alicorp
1000024723,28102,8320010,00:00.0,Alicorp
1000028587,28102,8320010,00:00.0,Alicorp
1000009363,18155,8320013,00:00.0,Alicorp
1000012354,28103,8320014,00:00.0,Alicorp
1000009363,18209,8320015,00:00.0,Alicorp
1000029697,18208,8320016,00:00.0,Alicorp
1000018366,34291,8320022,00:00.0,Alicorp
1000029956,33130,8320023,00:00.0,Alicorp
1000012343,33959,8320024,00:00.0,Alicorp
1000028587,32362,8320027,00:00.0,Alicorp
1000008859,32361,8320028,00:00.0,Alicorp
1000002120,33693,8320029,00:00.0,Alicorp
1000008739,32360,8320030,00:00.0,Alicorp
1000018352,35204,8320031,15:37.0,Alicorp
1000018671,30531,8320033,00:00.0,Alicorp
1000034819,32363,8320047,00:00.0,Alicorp
1000028587,32940,8320053,00:00.0,Alicorp
1000018378,32940,8320053,00:00.0,Alicorp
1000028575,33695,8320054,00:00.0,Alicorp
1000012343,29774,8320056,00:00.0,Alicorp
1000008721,29775,8320057,00:00.0,Alicorp
1000007670,29776,8320058,00:00.0,Alicorp
1000016655,29777,8320059,00:00.0,Alicorp
1000012329,34499,8320181,19:52.4,Alicorp
1000019365,34500,8320184,19:52.4,Alicorp
1000024723,33129,8320185,00:00.0,Alicorp
1000009232,29541,8320189,00:00.0,Alicorp
1000032177,29542,8320191,00:00.0,Alicorp
1000012371,29543,8320193,00:00.0,Alicorp
1000018352,4057,8320225,30:58.9,Alicorp
1000010013,32663,8321000,00:00.0,Alicorp
1000008730,32665,8321001,00:00.0,Alicorp
30002600,32664,8321002,00:00.0,Alicorp
1000035866,32666,8321003,00:00.0,Alicorp
1000018534,32942,8321090,00:00.0,Alicorp
1000009039,32943,8321091,00:00.0,Alicorp
1000008877,32944,8321092,00:00.0,Alicorp
1000008721,32945,8321093,00:00.0,Alicorp
1000007527,32946,8321096,00:00.0,Alicorp
1000018974,32947,8321097,00:00.0,Alicorp
1000012343,32948,8321098,00:00.0,Alicorp
1000018974,32949,8321100,00:00.0,Alicorp
1000008802,32950,8321104,00:00.0,Alicorp
1000002120,32951,8321105,00:00.0,Alicorp
1000034830,32953,8321106,00:00.0,Alicorp
1000007926,32954,8321107,00:00.0,Alicorp
1000018378,32955,8321110,00:00.0,Alicorp
1000016655,32956,8321114,00:00.0,Alicorp
1000016655,32957,8321115,00:00.0,Alicorp
1000035866,34041,8321116,00:00.0,Alicorp
30001508,32958,8321117,00:00.0,Alicorp
1000018974,33260,8321120,00:00.0,Alicorp
1000018310,32959,8321122,00:00.0,Alicorp
1000028458,32960,8321123,00:00.0,Alicorp
1000008558,33869,8321146,00:00.0,Alicorp
1000019463,33870,8321147,00:00.0,Alicorp
1000028584,34627,8321148,33:20.4,Alicorp
1000008877,35205,8321150,15:37.0,Alicorp
1000034819,35219,8321153,15:37.0,Alicorp
1000028572,34362,8321167,00:00.0,Alicorp
1000029956,35121,8321178,40:31.1,Alicorp
1000019448,35122,8321179,40:31.1,Alicorp
30007082,1600,8322000,00:00.0,Alicorp
1000010077,1453,8322003,00:00.0,Alicorp
1000016655,4452,8322004,00:00.0,Alicorp
1000028572,4452,8322004,00:00.0,Alicorp
1000023530,1459,8322008,00:00.0,Alicorp
1000028794,4451,8322042,00:00.0,Alicorp
1000035866,18556,8322141,00:00.0,Alicorp
1000007598,4454,8322144,00:00.0,Alicorp
1000012275,4454,8322144,00:00.0,Alicorp
1000012354,4448,8322147,00:00.0,Alicorp
1000018671,1315,8325000,00:00.0,Alicorp
1000019379,3675,8325002,00:00.0,Alicorp
1000028585,32380,8325004,00:00.0,Alicorp
1000008549,22020,8325005,00:00.0,Alicorp
1000012077,4294,8325006,00:00.0,Alicorp
1000031176,4296,8325006,35:45.3,Alicorp
1000018534,27993,8325007,00:00.0,Alicorp
1000021982,27992,8325008,00:00.0,Alicorp
1000032002,30002,8325009,00:00.0,Alicorp
1000008558,30938,8325011,00:00.0,Alicorp
1000024723,31735,8325014,00:00.0,Alicorp
1000009118,31822,8325015,00:00.0,Alicorp
1000021982,4063,8325016,00:00.0,Alicorp
1000018974,4781,8326015,00:00.0,Alicorp
1000023530,30467,8326137,08:45.2,JSVS
1000010295,18310,8326147,00:00.0,Alicorp
1000021615,24994,8326150,00:00.0,Alicorp
30003885,34145,8326151,00:00.0,Alicorp
1000012198,34145,8326151,00:00.0,Alicorp
30003902,19476,8326155,00:00.0,Alicorp
1000016655,33949,8326156,00:00.0,Alicorp
30001508,26026,8400374,04:16.6,Alicorp
1000008829,31890,8400377,00:00.0,Alicorp
30001508,29759,8400445,00:00.0,Alicorp
1000028572,29761,8400446,00:00.0,Alicorp
1000012329,32065,8400459,00:00.0,Alicorp
1000012077,32065,8400459,00:00.0,Alicorp
1000028760,32064,8400489,00:00.0,Alicorp
1000012262,32066,8400490,00:00.0,Alicorp
1000028859,30790,8400492,00:00.0,Alicorp
1000029956,30797,8400493,00:00.0,Alicorp
1000004314,24500,8400494,00:00.0,Alicorp
30003902,24500,8400494,00:00.0,Alicorp
1000012343,30758,8400535,00:00.0,Alicorp
1000004065,25895,8400536,07:00.1,Alicorp
1000018310,25895,8400536,00:00.0,Alicorp
30002600,25949,8400546,00:00.0,Alicorp
1000018378,25949,8400546,00:00.0,Alicorp
1000028574,25427,8400547,00:00.0,Alicorp
1000028579,33546,8400547,00:00.0,Alicorp
1000018687,25426,8400548,00:00.0,Alicorp
1000028584,29763,8400550,00:00.0,Alicorp
1000009039,33042,8400552,00:00.0,Alicorp
1000028760,31680,8400553,00:00.0,Alicorp
1000023530,31683,8400554,00:00.0,Alicorp
1000012371,31466,8400555,00:00.0,Alicorp
1000008877,28400,8400557,00:00.0,Alicorp
1000035585,28401,8400558,00:00.0,Alicorp
1000018974,31681,8400559,00:00.0,Alicorp
1000035866,30757,8400560,00:00.0,Alicorp
30007082,30752,8400561,00:00.0,Alicorp
1000010245,29760,8400562,00:00.0,Alicorp
1000021615,30796,8400563,00:00.0,Alicorp
1000028589,31889,8400567,00:00.0,Alicorp
1000009118,32061,8400568,00:00.0,Alicorp
1000008184,24289,8400570,08:45.1,JSVS
30002600,24289,8400570,00:00.0,Alicorp
1000019448,31467,8400571,00:00.0,Alicorp
1000028662,31891,8400572,00:00.0,Alicorp
1000023530,30146,8400576,00:00.0,Alicorp
1000009549,32002,8400577,00:00.0,Alicorp
1000018671,25254,8400579,00:00.0,Alicorp
1000008893,30779,8400580,00:00.0,Alicorp
30002575,32063,8400581,00:00.0,Alicorp
1000007926,34119,8400608,00:00.0,Alicorp
1000012262,34118,8400609,00:00.0,Alicorp
1000028760,34118,8400609,00:00.0,Alicorp
1000016707,34120,8400610,00:00.0,Alicorp
1000008739,35043,8400629,17:37.5,Alicorp
1000028136,34882,8400630,04:23.7,Alicorp
1000018866,34878,8400634,25:02.6,Alicorp
1000008877,35045,8400641,17:37.5,Alicorp
1000032177,34879,8400644,00:27.8,Alicorp
1000011855,25430,8404070,00:00.0,Alicorp
1000012341,25431,8404071,00:00.0,Alicorp
1000010077,31886,8404072,00:00.0,Alicorp
1000012198,26904,8404079,57:35.2,Alicorp
1000020099,30142,8404080,00:00.0,Alicorp
1000019448,22438,8404085,00:00.0,Alicorp
1000009039,22438,8404085,00:00.0,Alicorp
1000012262,29255,8404087,00:00.0,Alicorp
1000009584,25950,8404089,00:00.0,Alicorp
1000019448,25950,8404089,00:00.0,Alicorp
1000034830,30585,8404703,00:00.0,Alicorp
1000028760,35117,8404704,40:31.1,Alicorp
1000028574,35039,8404705,17:37.5,Alicorp
1000028586,35040,8404706,17:37.5,Alicorp
1000032177,35041,8404707,17:37.5,Alicorp
1000009118,25648,8406103,00:00.0,Alicorp
1000008721,32062,8406106,00:00.0,Alicorp
30003902,30144,8406126,00:00.0,Alicorp
1000018310,34880,8406132,43:46.4,Alicorp
30003885,30148,8406154,08:45.2,JSVS
1000019463,30148,8406154,00:00.0,Alicorp
1000028574,28402,8406166,00:00.0,Alicorp
1000029697,30140,8406167,00:00.0,Alicorp
1000010295,30755,8406175,00:00.0,Alicorp
1000018636,24499,8406187,00:00.0,Alicorp
1000019463,30756,8406189,00:00.0,Alicorp
1000016655,31892,8406190,00:00.0,Alicorp
1000001852,32374,8406192,00:00.0,Alicorp
1000007670,24579,8406193,00:00.0,Alicorp
1000028587,25322,8406194,00:00.0,Alicorp
1000010245,34116,8406195,00:00.0,Alicorp
1000008167,34115,8406196,00:00.0,Alicorp
1000028136,34114,8406197,00:00.0,Alicorp
1000024730,34122,8406198,00:00.0,Alicorp
1000018850,34121,8406200,00:00.0,Alicorp
1000028578,30147,8406212,03:31.0,Alicorp
30002600,27543,8408031,00:00.0,Alicorp
1000029956,19028,8408032,00:00.0,Alicorp
1000028136,19027,8408033,00:00.0,Alicorp
1000028586,18860,8408034,00:00.0,Alicorp
1000012329,33099,8408036,00:00.0,Alicorp
1000009118,34625,8408039,33:20.4,Alicorp
1000019463,24825,8410026,00:00.0,Alicorp
1000018534,23386,8410067,00:00.0,Alicorp
1000002120,19049,8410129,00:00.0,Alicorp
1000018865,18820,8410136,00:00.0,Alicorp
1000028129,22018,8410146,00:00.0,Alicorp
1000007527,22795,8410147,00:00.0,Alicorp
30003902,22017,8410148,00:00.0,Alicorp
1000021982,18821,8410170,00:00.0,Alicorp
1000009039,29802,8410190,00:00.0,Alicorp
1000028585,33562,8410190,00:00.0,Alicorp
1000028574,33658,8410191,00:00.0,Alicorp
1000008184,30466,8412011,00:00.0,Alicorp
1000012329,20964,8412020,00:00.0,Alicorp
1000020428,24866,8412021,00:00.0,Alicorp
1000007670,20398,8412022,00:00.0,Alicorp
1000012434,32885,8412026,00:00.0,Alicorp
1000018352,33201,8412028,00:00.0,Alicorp
1000028858,33125,8412029,00:00.0,Alicorp
1000007598,5016,8414009,00:00.0,Alicorp
1000028859,30466,8414012,00:00.0,Alicorp
1000028574,32493,8414013,00:00.0,Alicorp
1000012262,34888,8414029,38:35.9,Alicorp
1000024732,23734,8600115,00:00.0,Alicorp
30003902,25638,8600117,00:00.0,Alicorp
1000019379,21218,8600119,00:00.0,Alicorp
1000008739,33545,8600120,00:00.0,Alicorp
1000034830,24781,8600121,00:00.0,Alicorp
1000024723,32151,8600122,00:00.0,Alicorp
1000031176,30760,8600123,00:00.0,Alicorp
1000018636,32152,8600124,00:00.0,Alicorp
1000028589,25559,8603024,00:00.0,Alicorp
1000009039,25637,8603027,00:00.0,Alicorp
1000012371,19077,8606034,00:00.0,Alicorp
1000008877,161,8606035,00:00.0,Alicorp
1000016655,35176,8607500,57:35.2,Alicorp
1000009549,24287,8700016,00:00.0,Alicorp
1000018861,30761,8700017,00:00.0,Alicorp
1000012343,30762,8700020,00:00.0,Alicorp
1000018850,30763,8700023,00:00.0,Alicorp
1000018865,30763,8700023,00:00.0,Alicorp
1000018865,32154,8700024,00:00.0,Alicorp
1000009584,30764,8700027,00:00.0,Alicorp
1000018310,34457,8700036,19:52.5,Alicorp
1000019463,34881,8700037,09:14.7,Alicorp
1000018866,25488,9350324,00:00.0,Alicorp
1000034819,33044,9350344,00:00.0,Alicorp
1000028588,25487,9350353,40:31.1,Alicorp
1000007880,25677,9350359,40:31.1,Alicorp
1000028458,25554,9350361,00:00.0,Alicorp
1000018974,27325,9350363,15:37.0,Alicorp
1000008184,32155,9350370,00:00.0,Alicorp
1000028760,31910,9350372,00:00.0,Alicorp
1000024166,29772,9350373,00:00.0,Alicorp
1000032177,27303,9350382,00:00.0,Alicorp
1000008184,32209,9350383,00:00.0,Alicorp
1000028575,32157,9350385,00:00.0,Alicorp
1000010077,32156,9350386,00:00.0,Alicorp
1000007598,32246,9350386,00:00.0,Alicorp
1000028578,116236,0,00:00.0,Alicorp
1000009584,131035,0,00:00.0,Alicorp
1000028588,97029,24716,00:00.0,Alicorp
1000018687,97037,26416,00:00.0,Alicorp
1000008802,131075,3101031,19:37.8,Alicorp
1000012343,131069,3101032,00:00.0,Alicorp
1000004314,131070,3101136,00:00.0,Alicorp
1000035866,131071,3101137,00:00.0,Alicorp
1000035866,131060,3102103,51:15.9,JLVS
1000024730,131073,3103044,00:00.0,Alicorp
1000008893,131057,3106005,51:15.9,JLVS
1000008829,131063,3125995,00:00.0,Alicorp
1000011384,131000,3126006,00:00.0,Alicorp
30002317,131020,3126008,00:00.0,Alicorp
1000028588,131005,3126013,00:00.0,Alicorp
1000019448,131011,3126029,00:00.0,Alicorp
1000029697,122001,3300017,00:00.0,Alicorp
1000024730,122011,3300017,00:00.0,Alicorp
1000012434,122013,3300040,00:00.0,Alicorp
1000009549,122035,3300074,00:00.0,Alicorp
1000029670,122036,3300075,00:00.0,Alicorp
1000012287,122051,3300078,00:00.0,Alicorp
1000004314,122010,3300096,00:00.0,Alicorp
1000020099,122052,3300110,00:00.0,Alicorp
1000012343,122008,3300120,00:00.0,Alicorp
1000008877,122053,3300124,00:00.0,Alicorp
1000024730,122015,3300160,00:00.0,Alicorp
1000008802,126159,4302115,00:00.0,Alicorp
1000007672,126161,4302121,00:00.0,Alicorp
1000010013,126153,4302138,00:00.0,Alicorp
1000010013,126154,4302146,00:00.0,Alicorp
1000009232,126160,4302147,00:00.0,Alicorp
1000008184,126150,4302149,00:00.0,Alicorp
1000012434,126151,4302150,00:00.0,Alicorp
30003984,126155,4302151,00:00.0,Alicorp
1000007670,126152,4302152,00:00.0,Alicorp
1000024730,126148,4305033,00:00.0,Alicorp
1000008549,126075,4305037,00:00.0,Alicorp
1000018671,126109,4305039,00:00.0,Alicorp
1000007527,126134,4305040,00:00.0,Alicorp
1000028129,126077,4305041,00:00.0,Alicorp
1000028794,126156,4305042,00:00.0,Alicorp
1000018378,126143,4305054,00:00.0,Alicorp
1000018352,126126,4305057,00:00.0,Alicorp
1000018617,126127,4305060,00:00.0,Alicorp
1000028587,126129,4305062,00:00.0,Alicorp
1000028589,126128,4305063,00:00.0,Alicorp
1000018850,126130,4305064,00:00.0,Alicorp
1000008829,126147,4305065,00:00.0,Alicorp
1000018617,126149,4305065,00:00.0,Alicorp
1000018687,126157,4305071,00:00.0,Alicorp
1000009232,126158,4305072,00:00.0,Alicorp
1000023530,107004,4504060,00:00.0,Alicorp
1000010245,107001,4504067,00:00.0,Alicorp
1000008829,107003,4504068,00:00.0,Alicorp
1000009232,97040,4508024,00:00.0,Alicorp
1000012329,97041,4508025,00:00.0,Alicorp
1000007747,97042,4508026,00:00.0,Alicorp
1000028129,97043,4508027,00:00.0,Alicorp
1000011384,97004,4508029,00:00.0,Alicorp
1000009584,97281,4508029,00:00.0,Alicorp
1000012434,97025,4508044,00:00.0,Alicorp
1000035866,97008,4508067,00:00.0,Alicorp
1000012262,97290,4508085,00:00.0,Alicorp
1000012371,97032,4508205,00:00.0,Alicorp
1000008829,97000,4508206,00:00.0,Alicorp
30003984,97062,4508207,00:00.0,Alicorp
1000028578,97063,4508208,00:00.0,Alicorp
1000024731,97063,4508208,00:00.0,Alicorp
1000004065,97026,4508270,00:00.0,Alicorp
1000009039,97027,4508301,00:00.0,Alicorp
1000008721,97028,4508308,00:00.0,Alicorp
1000007926,97225,4508308,00:00.0,Alicorp
1000007527,97226,4508309,00:00.0,Alicorp
1000009118,97148,4508413,00:00.0,Alicorp
1000008549,97149,4508421,00:00.0,Alicorp
1000010013,97019,4508500,00:00.0,Alicorp
1000012371,97018,4508501,00:00.0,Alicorp
1000018687,97020,4508503,00:00.0,Alicorp
1000004314,97021,4508504,00:00.0,Alicorp
1000032002,97046,4508976,00:00.0,Alicorp
1000010013,97047,4508977,00:00.0,Alicorp
1000028858,97048,4508978,00:00.0,Alicorp
1000009584,97282,4508978,00:00.0,Alicorp
1000035866,97246,4508983,00:00.0,Alicorp
1000010295,97247,4508998,00:00.0,Alicorp
1000008802,97156,4509003,00:00.0,Alicorp
1000009263,97002,4527149,00:00.0,Alicorp
1000018850,97002,4527149,00:00.0,Alicorp
30002317,97023,4527168,00:00.0,Alicorp
1000008721,97024,4527169,00:00.0,Alicorp
1000020428,97038,4527184,00:00.0,Alicorp
1000028794,97213,4527184,00:00.0,Alicorp
1000007747,97035,4527187,00:00.0,Alicorp
1000028458,97212,4527188,00:00.0,Alicorp
1000024723,97014,4527189,00:00.0,Alicorp
30003902,97211,4527189,00:00.0,Alicorp
1000012329,97240,4527193,00:00.0,Alicorp
1000019371,97221,4527204,00:00.0,Alicorp
1000008730,97224,4527205,00:00.0,Alicorp
1000010295,97222,4527206,00:00.0,Alicorp
1000018974,97223,4527207,00:00.0,Alicorp
1000008829,97176,4527214,00:00.0,Alicorp
1000012262,97158,4527221,00:00.0,Alicorp
1000028585,97161,4527223,00:00.0,Alicorp
30003885,97155,4527224,00:00.0,Alicorp
1000009584,97287,4527265,00:00.0,Alicorp
1000009363,97286,4527266,00:00.0,Alicorp
1000004006,97284,4527268,00:00.0,Alicorp
1000018534,97285,4527268,00:00.0,Alicorp
1000008739,97288,4527269,00:00.0,Alicorp
1000008721,145082,5003007,15:36.8,Alicorp
1000010013,145033,5003027,15:36.7,Alicorp
1000028589,145032,5003029,15:36.9,Alicorp
1000021982,145009,5003165,15:37.0,Alicorp
1000018636,145004,5003166,15:36.7,Alicorp
30003885,145006,5003167,32:47.2,Alicorp
1000012371,145068,5003178,15:36.7,Alicorp
1000018310,145074,5003199,20:56.0,Alicorp
1000029956,145013,5003201,07:58.8,Alicorp
1000001852,145078,5003202,15:36.7,Alicorp
1000021615,145079,5003212,15:37.0,Alicorp
1000012434,145123,5003240,15:36.9,Alicorp
1000010077,145154,5003455,00:00.0,Alicorp
1000018310,145156,5003457,00:00.0,Alicorp
1000012343,145266,5003462,15:36.9,Alicorp
1000008184,145260,5003463,15:36.7,Alicorp
1000032177,145157,5003464,15:36.9,Alicorp
1000028858,145143,5003465,15:36.7,Alicorp
1000018636,145158,5003468,15:37.0,Alicorp
1000007672,145155,5003470,00:00.0,Alicorp
1000010295,145264,5003481,15:36.8,Alicorp
1000035866,11551,5205039,00:00.0,Alicorp
1000009549,59037,8300016,00:00.0,Alicorp
1000028458,59034,8300017,00:00.0,Alicorp
1000028136,59003,8300021,00:00.0,Alicorp
1000028587,59032,8300022,00:00.0,Alicorp
1000008859,59031,8300023,00:00.0,Alicorp
1000028585,59068,8300074,00:00.0,Alicorp
1000002120,59340,8300085,00:00.0,Alicorp
1000008739,59341,8300086,00:00.0,Alicorp
1000018850,59339,8300089,00:00.0,Alicorp
1000011384,59345,8300091,00:00.0,Alicorp
1000028589,59000,8300093,00:00.0,Alicorp
1000008802,59342,8300093,00:00.0,Alicorp
30001508,59069,8300095,00:00.0,Alicorp
1000010295,59338,8300095,00:00.0,Alicorp
1000024723,77000,8301000,00:00.0,Alicorp
1000034830,77000,8301000,00:00.0,Alicorp
1000009363,77065,8301001,00:00.0,Alicorp
1000021982,77052,8301002,00:00.0,Alicorp
1000018617,77052,8301002,00:00.0,Alicorp
1000011384,77055,8301003,00:00.0,Alicorp
1000009584,77055,8301003,00:00.0,Alicorp
1000016655,77053,8301020,00:00.0,Alicorp
1000008184,77053,8301020,00:00.0,Alicorp
1000019463,77092,8301022,00:00.0,Alicorp
30002317,78050,8301101,00:00.0,Alicorp
1000024732,78050,8301101,00:00.0,Alicorp
1000028586,78024,8301102,00:00.0,Alicorp
1000009549,78024,8301102,00:00.0,Alicorp
1000009118,78040,8301104,00:00.0,Alicorp
1000028575,79020,8301107,00:00.0,Alicorp
1000010013,79020,8301107,00:00.0,Alicorp
1000028574,79017,8301124,00:00.0,Alicorp
1000028760,79017,8301124,00:00.0,Alicorp
1000028129,79016,8301125,00:00.0,Alicorp
1000024723,79016,8301125,00:00.0,Alicorp
1000012077,78000,8301138,00:00.0,Alicorp
1000018366,78000,8301138,00:00.0,Alicorp
1000012343,78027,8301268,51:15.9,JLVS
1000028859,124017,8303010,00:00.0,Alicorp
1000008829,124019,8303010,00:00.0,Alicorp
1000016707,124223,8303010,00:00.0,Alicorp
1000018617,124284,8303010,00:00.0,Alicorp
1000010013,124022,8303011,00:00.0,Alicorp
1000028589,124178,8303012,00:00.0,Alicorp
1000012286,124103,8303013,00:00.0,Alicorp
1000028858,124105,8303014,00:00.0,Alicorp
1000024723,124181,8303018,00:00.0,Alicorp
1000007672,124119,8303019,00:00.0,Alicorp
1000028585,124120,8303021,00:00.0,Alicorp
1000018974,124118,8303025,00:00.0,Alicorp
1000034819,124406,8303025,00:00.0,Alicorp
1000018671,124179,8303027,00:00.0,Alicorp
1000035866,124117,8303029,00:00.0,Alicorp
1000029697,124025,8303030,00:00.0,Alicorp
1000024730,124180,8303031,00:00.0,Alicorp
1000018671,124020,8303037,00:00.0,Alicorp
1000028584,124104,8303038,00:00.0,Alicorp
1000012343,124099,8303039,00:00.0,Alicorp
1000021615,955035,8303039,00:00.0,Alicorp
1000007672,124016,8303050,00:00.0,Alicorp
1000020099,124101,8303050,00:00.0,Alicorp
1000012077,124037,8303051,00:00.0,Alicorp
1000008730,124367,8303057,00:00.0,Alicorp
1000007747,125013,8304006,00:00.0,Alicorp
1000007670,125014,8304007,00:00.0,Alicorp
1000016655,125021,8304020,00:00.0,Alicorp
1000028585,125023,8304021,00:00.0,Alicorp
1000029956,125024,8304022,00:00.0,Alicorp
1000018687,125016,8304026,00:00.0,Alicorp
1000028136,125015,8304036,00:00.0,Alicorp
1000024730,57045,8305002,00:00.0,Alicorp
1000010077,57041,8305004,00:00.0,Alicorp
30003902,57034,8305011,00:00.0,Alicorp
1000028575,57036,8305013,00:00.0,Alicorp
1000007747,57035,8305014,00:00.0,Alicorp
1000009039,57077,8305016,00:00.0,Alicorp
1000008739,57014,8305025,00:00.0,Alicorp
1000028760,57032,8305026,00:00.0,Alicorp
1000018866,57026,8305028,00:00.0,Alicorp
1000012371,57028,8305029,00:00.0,Alicorp
1000029670,57027,8305030,00:00.0,Alicorp
1000008893,57029,8305031,00:00.0,Alicorp
1000021615,57031,8305032,00:00.0,Alicorp
1000028588,57030,8305033,00:00.0,Alicorp
1000008893,57129,8305040,00:00.0,Alicorp
1000018636,57042,8305098,00:00.0,Alicorp
1000009363,57037,8305099,00:00.0,Alicorp
1000028588,57043,8305100,00:00.0,Alicorp
1000019371,57039,8305103,00:00.0,Alicorp
1000018974,57038,8305104,00:00.0,Alicorp
1000008893,57040,8305105,00:00.0,Alicorp
1000029956,57113,8305256,00:00.0,Alicorp
1000028587,57132,8305256,00:00.0,Alicorp
30003902,57169,8305256,27:06.1,Alicorp
1000004006,57114,8305257,00:00.0,Alicorp
1000028858,57115,8305258,00:00.0,Alicorp
1000028662,57116,8305259,00:00.0,Alicorp
1000019463,57138,8305269,00:00.0,Alicorp
1000034819,57139,8305271,00:00.0,Alicorp
1000004314,57140,8305274,00:00.0,Alicorp
1000019371,57156,8305319,00:00.0,Alicorp
1000007670,57157,8305320,00:00.0,Alicorp
1000032002,57171,8305320,27:06.2,Alicorp
1000007747,127019,8306003,00:00.0,Alicorp
1000018352,127021,8306007,00:00.0,Alicorp
1000028136,127038,8306014,00:00.0,Alicorp
1000008730,127144,8306014,00:00.0,Alicorp
